"Study_ID","Study_Name","Location_ID","Study_Specific_Location_ID","Location_Name","Instrument_ID","Field_Collection_Type","Field_Collector","Field_Collection_Start_Date_Time","Field_Collection_End_Date_Time","Time_Zone","Field_Collection_Comment","Field_Collection_Reference_Point","Field_Collection_Upper_Depth","Field_Collection_Lower_Depth","Field_Collection_Depth_Units","Matrix","Source","Result_Parameter_Name","Result_Value","Result_Unit","Result_Data_Qualifier","Result_Comment","Derivation_Method","Derivation_Method_Description","Result_Data_Review_Status","Base_Parameter_Name","Base_Result_Method","Base_Result_Method_Description","Base_Measurement_Interval","Time_Basis","Statistical_Basis","Partial_Metric_Flag","Auto_Calculated_Flag","Sample_Size","Expected_Data_Percent","Data_Qualified_Flag","Calculated_Latitude_Decimal_Degrees_NAD83HARN","Calculated_Longitude_Decimal_Degrees_NAD83HARN","Calculated_Land_Surface_Elevation_NAVD88_FT","Calculated_Result_Suspect_or_Rejected_Flag","Calculated_Result_Suspect_Code","Calculated_Result_Suspect_Description","Record_Created_On","Calculated_Result_System_ID"
"AMS001E","Statewide River and Stream Ambient Monitoring-WY 2000 through WY 2009","16A070","16A070","SKOKOMISH RIVER NEAR POTLATCH","","Measurement","WA Dept of Ecology",10/1/2008 12:00:00 AM,9/30/2009 12:00:00 AM,"","","",,,"","Water","Fresh/Surface Water","Freshwater Quality Index, Total Suspended Solids (Water Year Mean)","96.6981","","","","FQI-H-YMEANTSS","Historical mean value prior 2013 from the water year's average  total suspended solids score.","Final","Total Suspended Solids","","",,"Water Year","","","Y",12,,"",47.31,-123.17664,,"","","",2/10/2017 5:02:13 AM,605719836
"AMS001E","Statewide River and Stream Ambient Monitoring-WY 2000 through WY 2009","16A070","16A070","SKOKOMISH RIVER NEAR POTLATCH","","Measurement","WA Dept of Ecology",7/1/2009 12:00:00 AM,7/31/2009 12:00:00 AM,"","","",,,"","Water","Fresh/Surface Water","Freshwater Quality Index, Total Suspended Solids (Flow Adjusted, Monthly)","99.2158","","","","FQI-H-FA-MTSS","Calculated from a regression of historical prior 2013 of monthly total suspended sediment  scores and flow values.  Median flow is then fed back into the regression formula and residuals are added to that value.","Final","Total Suspended Solids","","",,"Monthly","","","Y",,,"",47.31,-123.17664,,"","","",2/10/2017 5:02:14 AM,605719850
"AMS001E","Statewide River and Stream Ambient Monitoring-WY 2000 through WY 2009","16A070","16A070","SKOKOMISH RIVER NEAR POTLATCH","","Measurement","WA Dept of Ecology",4/1/2009 12:00:00 AM,4/30/2009 12:00:00 AM,"","","",,,"","Water","Fresh/Surface Water","Freshwater Quality Index, Total Suspended Solids (Monthly)","88.2556","","","","FQI-H-MTSS","Historical suspend solids results prior to 2013 calculated from a quadratic formula that depends on the location's attributes, such as ecoregion, aquatic life use, and recreation use.","Final","Total Suspended Solids","","",,"Monthly","","","Y",,,"",47.31,-123.17664,,"","","",2/10/2017 5:02:11 AM,605719855
"AMS001E","Statewide River and Stream Ambient Monitoring-WY 2000 through WY 2009","16A070","16A070","SKOKOMISH RIVER NEAR POTLATCH","","Measurement","WA Dept of Ecology",7/1/2001 12:00:00 AM,7/31/2001 12:00:00 AM,"","","",,,"","Water","Fresh/Surface Water","Freshwater Quality Index, Total Suspended Solids (Monthly)","100","","","","FQI-H-MTSS","Historical suspend solids results prior to 2013 calculated from a quadratic formula that depends on the location's attributes, such as ecoregion, aquatic life use, and recreation use.","Final","Total Suspended Solids","","",,"Monthly","","","Y",,,"",47.31,-123.17664,,"","","",2/10/2017 5:02:11 AM,605719856
"AMS001E","Statewide River and Stream Ambient Monitoring-WY 2000 through WY 2009","16A070","16A070","SKOKOMISH RIVER NEAR POTLATCH","","Measurement","WA Dept of Ecology",3/1/2008 12:00:00 AM,3/31/2008 12:00:00 AM,"","","",,,"","Water","Fresh/Surface Water","Freshwater Quality Index, Total Suspended Solids (Flow Adjusted, Monthly)","78.5941","","","","FQI-H-FA-MTSS","Calculated from a regression of historical prior 2013 of monthly total suspended sediment  scores and flow values.  Median flow is then fed back into the regression formula and residuals are added to that value.","Final","Total Suspended Solids","","",,"Monthly","","","Y",,,"",47.31,-123.17664,,"","","",2/10/2017 5:02:14 AM,605719867
"AMS001E","Statewide River and Stream Ambient Monitoring-WY 2000 through WY 2009","16A070","16A070","SKOKOMISH RIVER NEAR POTLATCH","","Measurement","WA Dept of Ecology",5/1/2009 12:00:00 AM,5/31/2009 12:00:00 AM,"","","",,,"","Water","Fresh/Surface Water","Freshwater Quality Index, Total Suspended Solids (Flow Adjusted, Monthly)","98.3839","","","","FQI-H-FA-MTSS","Calculated from a regression of historical prior 2013 of monthly total suspended sediment  scores and flow values.  Median flow is then fed back into the regression formula and residuals are added to that value.","Final","Total Suspended Solids","","",,"Monthly","","","Y",,,"",47.31,-123.17664,,"","","",2/10/2017 5:02:14 AM,605719868
"AMS001E","Statewide River and Stream Ambient Monitoring-WY 2000 through WY 2009","16A070","16A070","SKOKOMISH RIVER NEAR POTLATCH","","Measurement","WA Dept of Ecology",10/1/2004 12:00:00 AM,10/31/2004 12:00:00 AM,"","","",,,"","Water","Fresh/Surface Water","Freshwater Quality Index, Total Suspended Solids (Monthly)","26.8203","","","","FQI-H-MTSS","Historical suspend solids results prior to 2013 calculated from a quadratic formula that depends on the location's attributes, such as ecoregion, aquatic life use, and recreation use.","Final","Total Suspended Solids","","",,"Monthly","","","Y",,,"",47.31,-123.17664,,"","","",2/10/2017 5:02:11 AM,605719870
"AMS001E","Statewide River and Stream Ambient Monitoring-WY 2000 through WY 2009","16A070","16A070","SKOKOMISH RIVER NEAR POTLATCH","","Measurement","WA Dept of Ecology",8/1/2009 12:00:00 AM,8/31/2009 12:00:00 AM,"","","",,,"","Water","Fresh/Surface Water","Freshwater Quality Index, Total Suspended Solids (Flow Adjusted, Monthly)","98.4962","","","","FQI-H-FA-MTSS","Calculated from a regression of historical prior 2013 of monthly total suspended sediment  scores and flow values.  Median flow is then fed back into the regression formula and residuals are added to that value.","Final","Total Suspended Solids","","",,"Monthly","","","Y",,,"",47.31,-123.17664,,"","","",2/10/2017 5:02:14 AM,605719875
"AMS001E","Statewide River and Stream Ambient Monitoring-WY 2000 through WY 2009","16A070","16A070","SKOKOMISH RIVER NEAR POTLATCH","","Measurement","WA Dept of Ecology",5/1/2006 12:00:00 AM,5/31/2006 12:00:00 AM,"","","",,,"","Water","Fresh/Surface Water","Freshwater Quality Index, Total Suspended Solids (Monthly)","98.6682","","","","FQI-H-MTSS","Historical suspend solids results prior to 2013 calculated from a quadratic formula that depends on the location's attributes, such as ecoregion, aquatic life use, and recreation use.","Final","Total Suspended Solids","","",,"Monthly","","","Y",,,"",47.31,-123.17664,,"","","",2/10/2017 5:02:11 AM,605719899
"AMS001E","Statewide River and Stream Ambient Monitoring-WY 2000 through WY 2009","16A070","16A070","SKOKOMISH RIVER NEAR POTLATCH","","Measurement","WA Dept of Ecology",4/1/2009 12:00:00 AM,4/30/2009 12:00:00 AM,"","","",,,"","Water","Fresh/Surface Water","Freshwater Quality Index, Total Suspended Solids (Flow Adjusted, Monthly)","89.1973","","","","FQI-H-FA-MTSS","Calculated from a regression of historical prior 2013 of monthly total suspended sediment  scores and flow values.  Median flow is then fed back into the regression formula and residuals are added to that value.","Final","Total Suspended Solids","","",,"Monthly","","","Y",,,"",47.31,-123.17664,,"","","",2/10/2017 5:02:14 AM,605719902
"AMS001E","Statewide River and Stream Ambient Monitoring-WY 2000 through WY 2009","16A070","16A070","SKOKOMISH RIVER NEAR POTLATCH","","Measurement","WA Dept of Ecology",6/1/2009 12:00:00 AM,6/30/2009 12:00:00 AM,"","","",,,"","Water","Fresh/Surface Water","Freshwater Quality Index, Total Suspended Solids (Flow Adjusted, Monthly)","100","","","","FQI-H-FA-MTSS","Calculated from a regression of historical prior 2013 of monthly total suspended sediment  scores and flow values.  Median flow is then fed back into the regression formula and residuals are added to that value.","Final","Total Suspended Solids","","",,"Monthly","","","Y",,,"",47.31,-123.17664,,"","","",2/10/2017 5:02:14 AM,605719923
"AMS001E","Statewide River and Stream Ambient Monitoring-WY 2000 through WY 2009","16A070","16A070","SKOKOMISH RIVER NEAR POTLATCH","","Measurement","WA Dept of Ecology",2/1/2001 12:00:00 AM,2/28/2001 12:00:00 AM,"","","",,,"","Water","Fresh/Surface Water","Freshwater Quality Index, Total Suspended Solids (Monthly)","100","","","","FQI-H-MTSS","Historical suspend solids results prior to 2013 calculated from a quadratic formula that depends on the location's attributes, such as ecoregion, aquatic life use, and recreation use.","Final","Total Suspended Solids","","",,"Monthly","","","Y",,,"",47.31,-123.17664,,"","","",2/10/2017 5:02:11 AM,605719927
"AMS001E","Statewide River and Stream Ambient Monitoring-WY 2000 through WY 2009","16A070","16A070","SKOKOMISH RIVER NEAR POTLATCH","","Measurement","WA Dept of Ecology",10/1/1999 12:00:00 AM,10/31/1999 12:00:00 AM,"","","",,,"","Water","Fresh/Surface Water","Freshwater Quality Index, Total Suspended Solids (Monthly)","100","","","","FQI-H-MTSS","Historical suspend solids results prior to 2013 calculated from a quadratic formula that depends on the location's attributes, such as ecoregion, aquatic life use, and recreation use.","Final","Total Suspended Solids","","",,"Monthly","","","Y",,,"",47.31,-123.17664,,"","","",2/10/2017 5:02:11 AM,605719948
"AMS001E","Statewide River and Stream Ambient Monitoring-WY 2000 through WY 2009","16A070","16A070","SKOKOMISH RIVER NEAR POTLATCH","","Measurement","WA Dept of Ecology",10/1/1999 12:00:00 AM,9/30/2000 12:00:00 AM,"","","",,,"","Water","Fresh/Surface Water","Freshwater Quality Index, Total Suspended Solids (Mean of Minimum 3 Months from Water Year)","83.5898","","","","FQI-H-YMINTSS","Historical Minimum value prior 2013 from the water year's lowest monthly total suspended solids score.","Final","Total Suspended Solids","","",,"Water Year","","","Y",3,,"",47.31,-123.17664,,"","","",2/10/2017 5:02:13 AM,605719962
"AMS001E","Statewide River and Stream Ambient Monitoring-WY 2000 through WY 2009","16A070","16A070","SKOKOMISH RIVER NEAR POTLATCH","","Measurement","WA Dept of Ecology",10/1/2000 12:00:00 AM,9/30/2001 12:00:00 AM,"","","",,,"","Water","Fresh/Surface Water","Freshwater Quality Index, Total Suspended Solids (Mean of Minimum 3 Months from Water Year)","99.8591","","","","FQI-H-YMINTSS","Historical Minimum value prior 2013 from the water year's lowest monthly total suspended solids score.","Final","Total Suspended Solids","","",,"Water Year","","","Y",3,,"",47.31,-123.17664,,"","","",2/10/2017 5:02:13 AM,605719963
"AMS001E","Statewide River and Stream Ambient Monitoring-WY 2000 through WY 2009","16A070","16A070","SKOKOMISH RIVER NEAR POTLATCH","","Measurement","WA Dept of Ecology",10/1/2001 12:00:00 AM,9/30/2002 12:00:00 AM,"","","",,,"","Water","Fresh/Surface Water","Freshwater Quality Index, Total Suspended Solids (Mean of Minimum 3 Months from Water Year)","88.3315","","","","FQI-H-YMINTSS","Historical Minimum value prior 2013 from the water year's lowest monthly total suspended solids score.","Final","Total Suspended Solids","","",,"Water Year","","","Y",3,,"",47.31,-123.17664,,"","","",2/10/2017 5:02:13 AM,605719964
"AMS001E","Statewide River and Stream Ambient Monitoring-WY 2000 through WY 2009","16A070","16A070","SKOKOMISH RIVER NEAR POTLATCH","","Measurement","WA Dept of Ecology",5/1/2006 12:00:00 AM,5/31/2006 12:00:00 AM,"","","",,,"","Water","Fresh/Surface Water","Freshwater Quality Index, Total Suspended Solids (Flow Adjusted, Monthly)","99.9326","","","","FQI-H-FA-MTSS","Calculated from a regression of historical prior 2013 of monthly total suspended sediment  scores and flow values.  Median flow is then fed back into the regression formula and residuals are added to that value.","Final","Total Suspended Solids","","",,"Monthly","","","Y",,,"",47.31,-123.17664,,"","","",2/10/2017 5:02:14 AM,605719966
"AMS001E","Statewide River and Stream Ambient Monitoring-WY 2000 through WY 2009","16A070","16A070","SKOKOMISH RIVER NEAR POTLATCH","","Measurement","WA Dept of Ecology",2/1/2002 12:00:00 AM,2/28/2002 12:00:00 AM,"","","",,,"","Water","Fresh/Surface Water","Freshwater Quality Index, Total Suspended Solids (Monthly)","84.691","","","","FQI-H-MTSS","Historical suspend solids results prior to 2013 calculated from a quadratic formula that depends on the location's attributes, such as ecoregion, aquatic life use, and recreation use.","Final","Total Suspended Solids","","",,"Monthly","","","Y",,,"",47.31,-123.17664,,"","","",2/10/2017 5:02:11 AM,605719983
"AMS001E","Statewide River and Stream Ambient Monitoring-WY 2000 through WY 2009","16A070","16A070","SKOKOMISH RIVER NEAR POTLATCH","","Measurement","WA Dept of Ecology",10/1/2000 12:00:00 AM,10/31/2000 12:00:00 AM,"","","",,,"","Water","Fresh/Surface Water","Freshwater Quality Index, Total Suspended Solids (Monthly)","100","","","","FQI-H-MTSS","Historical suspend solids results prior to 2013 calculated from a quadratic formula that depends on the location's attributes, such as ecoregion, aquatic life use, and recreation use.","Final","Total Suspended Solids","","",,"Monthly","","","Y",,,"",47.31,-123.17664,,"","","",2/10/2017 5:02:11 AM,605719999
"AMS001E","Statewide River and Stream Ambient Monitoring-WY 2000 through WY 2009","16A070","16A070","SKOKOMISH RIVER NEAR POTLATCH","","Measurement","WA Dept of Ecology",5/1/2005 12:00:00 AM,5/31/2005 12:00:00 AM,"","","",,,"","Water","Fresh/Surface Water","Freshwater Quality Index, Total Suspended Solids (Flow Adjusted, Monthly)","92.1686","","","","FQI-H-FA-MTSS","Calculated from a regression of historical prior 2013 of monthly total suspended sediment  scores and flow values.  Median flow is then fed back into the regression formula and residuals are added to that value.","Final","Total Suspended Solids","","",,"Monthly","","","Y",,,"",47.31,-123.17664,,"","","",2/10/2017 5:02:14 AM,605720003
"AMS001E","Statewide River and Stream Ambient Monitoring-WY 2000 through WY 2009","16A070","16A070","SKOKOMISH RIVER NEAR POTLATCH","","Measurement","WA Dept of Ecology",8/1/2008 12:00:00 AM,8/31/2008 12:00:00 AM,"","","",,,"","Water","Fresh/Surface Water","Freshwater Quality Index, Total Suspended Solids (Monthly)","100","","","","FQI-H-MTSS","Historical suspend solids results prior to 2013 calculated from a quadratic formula that depends on the location's attributes, such as ecoregion, aquatic life use, and recreation use.","Final","Total Suspended Solids","","",,"Monthly","","","Y",,,"",47.31,-123.17664,,"","","",2/10/2017 5:02:11 AM,605720006
"AMS001E","Statewide River and Stream Ambient Monitoring-WY 2000 through WY 2009","16A070","16A070","SKOKOMISH RIVER NEAR POTLATCH","","Measurement","WA Dept of Ecology",2/1/2008 12:00:00 AM,2/29/2008 12:00:00 AM,"","","",,,"","Water","Fresh/Surface Water","Freshwater Quality Index, Total Suspended Solids (Flow Adjusted, Monthly)","96.7306","","","","FQI-H-FA-MTSS","Calculated from a regression of historical prior 2013 of monthly total suspended sediment  scores and flow values.  Median flow is then fed back into the regression formula and residuals are added to that value.","Final","Total Suspended Solids","","",,"Monthly","","","Y",,,"",47.31,-123.17664,,"","","",2/10/2017 5:02:14 AM,605720010
"AMS001E","Statewide River and Stream Ambient Monitoring-WY 2000 through WY 2009","16A070","16A070","SKOKOMISH RIVER NEAR POTLATCH","","Measurement","WA Dept of Ecology",12/1/2004 12:00:00 AM,12/31/2004 12:00:00 AM,"","","",,,"","Water","Fresh/Surface Water","Freshwater Quality Index, Total Suspended Solids (Monthly)","48.5914","","","","FQI-H-MTSS","Historical suspend solids results prior to 2013 calculated from a quadratic formula that depends on the location's attributes, such as ecoregion, aquatic life use, and recreation use.","Final","Total Suspended Solids","","",,"Monthly","","","Y",,,"",47.31,-123.17664,,"","","",2/10/2017 5:02:11 AM,605720013
"AMS001E","Statewide River and Stream Ambient Monitoring-WY 2000 through WY 2009","16A070","16A070","SKOKOMISH RIVER NEAR POTLATCH","","Measurement","WA Dept of Ecology",12/1/2007 12:00:00 AM,12/31/2007 12:00:00 AM,"","","",,,"","Water","Fresh/Surface Water","Freshwater Quality Index, Total Suspended Solids (Monthly)","94.4997","","","","FQI-H-MTSS","Historical suspend solids results prior to 2013 calculated from a quadratic formula that depends on the location's attributes, such as ecoregion, aquatic life use, and recreation use.","Final","Total Suspended Solids","","",,"Monthly","","","Y",,,"",47.31,-123.17664,,"","","",2/10/2017 5:02:11 AM,605720014
"AMS001E","Statewide River and Stream Ambient Monitoring-WY 2000 through WY 2009","16A070","16A070","SKOKOMISH RIVER NEAR POTLATCH","","Measurement","WA Dept of Ecology",5/1/2003 12:00:00 AM,5/31/2003 12:00:00 AM,"","","",,,"","Water","Fresh/Surface Water","Freshwater Quality Index, Total Suspended Solids (Monthly)","100","","","","FQI-H-MTSS","Historical suspend solids results prior to 2013 calculated from a quadratic formula that depends on the location's attributes, such as ecoregion, aquatic life use, and recreation use.","Final","Total Suspended Solids","","",,"Monthly","","","Y",,,"",47.31,-123.17664,,"","","",2/10/2017 5:02:11 AM,605720015
