"Location_ID","Location_Name","Location_Setting","Location_Description","Ecology_Facility_Site_ID","Is_Location_a_Well","Address","City","State","Zip_Code","County","Watershed_WRIA","Ecology_Region","US_Congressional_District","State_Legislative_District","NHD_Reach_Code","NHD_Reach_Measure","NHD_Edit_Date","Calculated_Latitude_Decimal_Degrees_NAD83HARN","Calculated_Longitude_Decimal_Degrees_NAD83HARN","Horizontal_Coordinates_Represent","Horizontal_Coordinate_Accuracy","Horizontal_Coordinate_Collection_Method","Paper_Map_Scale","Township_Number","Township_Direction","Range_Number","Range_Direction","Section_Number","Quarter_Section_Township_Range","Quarter_Quarter_Section_Township_Range","Elevation_of","Elevation","Elevation_Units","Elevation_Datum","Elevation_Accuracy","Elevation_Collecton_Method","Sediment_Elevation_Elevation_Reference","Location_Suspect_or_Rejected_Flag","Location_Suspect_Code","Location_Suspect_Description","Location_ID_Alias","Associated_Study_ID","Record_Created_On","Location_System_ID"
"SID06600-PBDY02","PEABODY CREEK ONPVC","Stream or River","Peabody Creek upstream of Olympic National Park Visitor Center",,"N","","","WA","","Clallam","Elwah-Dungeness","Southwest Regional Office",6,24,"17110020000302",9.1876,3/13/2014 4:27:08 PM,48.09494,-123.4309,"Stream segment, can include riparian zone","+/- 250 ft (76 m)","GPS high-end consumer unit (DGPS or WAAS enabled)","",30,"N",6,"W",15,"NE","SW","Land Surface",361,"FT","WGS84","+/- 20 ft (6 m)","GPS high-end consumer unit (DGPS or WAAS enabled)","","","","","","PeabodySID2012",3/4/2013 9:24:27 AM,1616245
"SKOK106B","SKOKOMISH R @ HWY 106 BR @ R BANK","Stream or River","SKOKOMISH R  HWY 106 BR  R BANK",,"N","","","WA","","MASON","Skokomish-Dosewallips","Southwest Regional Office",6,35,"17110017000010",26.255763669395,2/26/2012 12:00:00 AM,47.3193659774098,-123.139427147485,"near right bank","+/- 100 ft (30 m)","Computer map - GIS-based","1:24,000",21,"N",4,"W",12,"SW","","",,"","","","","","","","","","DBAT0004, KESE0004",1/1/1753 12:00:00 AM,5374870
"SKOK106C","SKOKOMISH R AT CTR OF HWY 106 BRIDGE","Stream or River","SKOKOMISH R AT CTR OF HWY 106 BRIDGE",,"N","","","WA","","MASON","Skokomish-Dosewallips","Southwest Regional Office",6,35,"17110017000010",26.2781568657994,2/26/2012 12:00:00 AM,47.3194209733901,-123.139774158259,"stream center","+/- 100 ft (30 m)","Computer map - GIS-based","1:24,000",21,"N",4,"W",12,"SW","","",,"","","","","","","","","","DBAT0004, KESE0004",1/1/1753 12:00:00 AM,5554870
"SKOKCHIC","SKOKOMISH R AT CHICO'S EDDY","Stream or River","SKOKOMISH R AT CHICO'S EDDY",,"N","","","WA","","MASON","Skokomish-Dosewallips","Southwest Regional Office",6,35,"",,,47.3142539713467,-123.142071121768,"near left bank","+/- 100 ft (30 m)","Computer map - GIS-based","1:24,000",21,"N",4,"W",13,"NW","NW","",,"","","","","","","","","","KESE0004",1/1/1753 12:00:00 AM,7425870
"SPS GOOD CK","GOODNOUGH CR.","Stream or River","Located on Purdy Dr. NW",,"N","","","WA","","PIERCE","Kitsap","Southwest Regional Office",6,26,"17110019000668",4.15123964617777,2/26/2012 12:00:00 AM,47.380689,-122.624685,"Discrete monitoring point","+/- 10 ft (3 m)","Computer map - GIS-based","1:25,000",22,"N",1,"E",24,"SW","NE","",,"","","","","","","","","","G1100202, G1400587, MROB0004",10/30/2007 2:30:27 PM,46903670
"SRIW1501","WATER QUALITY  AT  BBC UW GRAVEL RD","Stream or River","ATBBC UW GRAVEL RDON RIGHT BANK UPSTREAM OF HATCHERY INTAKE",,"N","","","WA","","KITSAP","Kitsap","Northwest Regional Office",6,35,"17110018008012",34.9446701900976,2/26/2012 12:00:00 AM,47.6481153372926,-122.782264278757,"Discrete monitoring point","+/- 100 ft (30 m)","Computer map - GIS-based","1:24,000",25,"N",1,"W",22,"NE","NE","",,"","","","","","","","","","JHSVII01",7/10/2001 12:00:00 AM,1231301
"STAVISWQ","Stavis Creek","Stream or River","Ktisap Basin on NW Stavis Bay Road go upstream of bridge to site.",,"N","","","WA","","KITSAP","Kitsap","Northwest Regional Office",6,35,"17110018000551",44.6160368973865,2/26/2012 12:00:00 AM,47.6233159810202,-122.876163703641,"Discrete monitoring point","+/- 100 ft (30 m)","Computer map - GIS-based","1:100,000",25,"N",2,"W",25,"SW","SE","",,"","","","","","","","","","IWM",3/1/2004 9:48:17 AM,80816575
"STIMSON CR","STIMSON CREEK @ MOUTH","Stream or River","At mouth",,"N","","","WA","","MASON","Kitsap","Southwest Regional Office",6,35,"17110018000675",0.001,2/26/2012 12:00:00 AM,47.4158092879462,-122.909117706578,"Discrete monitoring point","+/- 3 ft (1 m)","GPS consumer unit or unknown (code phase)","Unknown",22,"N",2,"W",10,"NE","NE","",,"","","","","","","","","","G0000106",5/16/2005 4:36:36 PM,66760942
"STW-G0900070-01","STW-RX-BOATYARDVAULT1-INF","Source (industrial, agricultural, stormwater, or other discharge or lagoon)","Boatyard area near vault 1, influent",,"N","","","WA","","JEFFERSON","Quilcence-Snow","Southwest Regional Office",6,24,"",,,48.1073228980724,-122.777502215799,"Discrete monitoring point","+/- 20 ft (6 m)","Computer map - GIS-based","Not Applicable",30,"N",1,"W",11,"NW","SW","",,"","","","","","","","","","G0900070",6/10/2011 4:02:10 PM,261722
"STW-G0900070-02","STW-RX-BOATYARDVAULT1-EFF","Source (industrial, agricultural, stormwater, or other discharge or lagoon)","Boatyard area near vault 1, effluent",,"N","","","WA","","JEFFERSON","Quilcence-Snow","Southwest Regional Office",6,24,"",,,48.1072762345799,-122.777610227355,"Discrete monitoring point","+/- 20 ft (6 m)","Computer map - GIS-based","Not Applicable",30,"N",1,"W",11,"NW","SW","",,"","","","","","","","","","G0900070",6/10/2011 4:02:10 PM,86858303
"STW-G0900070-03","STW-RX-WESTENDVAULT4-INF","Source (industrial, agricultural, stormwater, or other discharge or lagoon)","West End near vault 4, influent",,"N","","","WA","","JEFFERSON","Quilcence-Snow","Southwest Regional Office",6,24,"",,,48.1051314948576,-122.782565681115,"Discrete monitoring point","+/- 20 ft (6 m)","Computer map - GIS-based","Not Applicable",30,"N",1,"W",10,"SE","NE","",,"","","","","","","","","","G0900070",6/10/2011 4:02:10 PM,45080646
"STW-G0900070-04","STW-RX-WESTENDVAULT4-EFF","Source (industrial, agricultural, stormwater, or other discharge or lagoon)","West End near vault 4, effluent",,"N","","","WA","","JEFFERSON","Quilcence-Snow","Southwest Regional Office",6,24,"",,,48.1050808228771,-122.782660757895,"Discrete monitoring point","+/- 20 ft (6 m)","Computer map - GIS-based","Not Applicable",30,"N",1,"W",10,"SE","NE","",,"","","","","","","","","","G0900070",6/10/2011 4:02:10 PM,76540434
"SUMTH11","SUMMIT (THURSTON) 1","Lake, Pond, or Reservoir","APPROX. DEEPEST PART OF LAKE USUALLY",,"N","","","WA","","THURSTON","Kennedy-Goldsborough","Southwest Regional Office",10,35,"",,,47.05527,-123.09805,"Discrete monitoring point","+/- 250 ft (76 m)","GPS real time survey-grade (kinematic)","Not Applicable",18,"N",3,"W",7,"SE","SE","",500,"FT","Unknown","Unknown","Paper map interpolation","Mean sea level (MSL)","","","","","AMS002",1/1/1753 12:00:00 AM,404351
"SUNLAND WWTP","SUNLAND WWTP","Source (industrial, agricultural, stormwater, or other discharge or lagoon)","Sunland WWTP",,"N","","","WA","","CLALLAM","Elwah-Dungeness","Southwest Regional Office",6,24,"",,,48.1167333333333,-123.096216666667,"Discrete monitoring point","+/- 100 ft (30 m)","Computer map - GIS-based","Not Applicable",30,"N",3,"W",5,"SW","SE","",,"","","","","","","","","","AJOH0043",8/24/2006 3:05:51 PM,95322824
"SWIFT","SWIFT CR AT W SKOK VALLEY RD BRIDGE","Stream or River","SWIFT CR AT W SKOK VALLEY RD BRIDGE",,"N","","","WA","","MASON","Skokomish-Dosewallips","Southwest Regional Office",6,35,"",,,47.3119868905987,-123.24201685715,"stream center","+/- 100 ft (30 m)","Computer map - GIS-based","1:24,000",21,"N",4,"W",18,"NW","SE","",,"","","","","","","","","","KESE0004",1/1/1753 12:00:00 AM,1420760
"TAHUYA R","TAHUYA RIVER @ APPROX. RM 2.0","Stream or River","Upstream of saltwater influence, approximately one mile north of North Shore Road",,"N","","","WA","","MASON","Kitsap","Southwest Regional Office",6,35,"17110018005272",52.8206297936327,2/26/2012 12:00:00 AM,47.3781568244456,-123.034764235134,"Discrete monitoring point","+/- 3 ft (1 m)","GPS consumer unit or unknown (code phase)","Unknown",22,"N",3,"W",23,"SW","SW","",,"","","","","","","","","","G0000106",5/16/2005 4:36:36 PM,2854863
"TENACRE","TENACRE CREEK","Stream or River","TENACRE CR AT DRIVEWAY DOUBLE CULVERT",,"N","","","WA","","MASON","Skokomish-Dosewallips","Southwest Regional Office",6,35,"17110017001261",7.4415,2/26/2012 12:00:00 AM,47.304945535025,-123.185700147258,"stream center","+/- 100 ft (30 m)","Computer map - GIS-based","1:24,000",21,"N",4,"W",15,"SW","SW","",,"","","","","","","","","","DBAT0004, KESE0004",1/1/1753 12:00:00 AM,5175660
"TRAILS END CR","TRAILS END CR AT SR 106","Stream or River","Culvert on SR 106 approximately 1000 feet west of Trails/Trails End Road",,"N","","","WA","","MASON","Kennedy-Goldsborough","Southwest Regional Office",6,35,"17110018014671",1.32790387617058,2/26/2012 12:00:00 AM,47.408399,-122.878108,"Discrete monitoring point","+/- 40 ft (12 m)","Unknown","Unknown",22,"N",2,"W",12,"SW","NE","",,"","","","","","","","","","G0300126",11/16/2006 9:49:26 AM,50632517
"TWANOH CR","TWANOH CREEK @ MOUTH","Stream or River","Twanoh Creek mouth at pedestrian bridge in Twanoh State Park",,"N","","","WA","","MASON","Kennedy-Goldsborough","Southwest Regional Office",6,35,"17110018014638",2.07634165241805,2/26/2012 12:00:00 AM,47.3781682832441,-122.975137705712,"Discrete monitoring point","+/- 3 ft (1 m)","GPS consumer unit or unknown (code phase)","Unknown",,"",,"",,"","","",,"","","","","","","","","","G0300126",5/16/2005 4:36:36 PM,22902420
"TWANOH FALLS CR","TWANOH FALLS CREEK @ SR106","Stream or River","South of SR 106",,"N","","","WA","","MASON","Kennedy-Goldsborough","Southwest Regional Office",6,35,"17110018014643",7.08526189011622,2/26/2012 12:00:00 AM,47.3812463651595,-122.950351298634,"Discrete monitoring point","+/- 3 ft (1 m)","GPS consumer unit or unknown (code phase)","Unknown",22,"N",2,"W",21,"SW","NW","",,"","","","","","","","","","G0300126",5/16/2005 4:36:36 PM,3353380
"UNION CR","UNION STORE CULVERT TO HOOD CANAL","Stream or River","Culvert draining to Hood Canal under the Union Store",,"N","","","WA","","MASON","Kennedy-Goldsborough","Southwest Regional Office",6,35,"17110018014621",1.70239446987146,2/26/2012 12:00:00 AM,47.355465,-123.087675,"Discrete monitoring point","+/- 40 ft (12 m)","Unknown","Unknown",22,"N",3,"W",32,"NE","SW","",,"","","","","","","","","","G0300126",11/16/2006 9:49:27 AM,47582346
"UNNAMED CREEK","STREAM @ SOUTH OF SR 106","Stream or River","Culvert on south side of SR106",,"N","","","WA","","MASON","Kennedy-Goldsborough","Southwest Regional Office",6,35,"17110018014610",7.23497437782899,2/26/2012 12:00:00 AM,47.3551721157779,-123.018197362842,"Discrete monitoring point","+/- 3 ft (1 m)","GPS consumer unit or unknown (code phase)","Unknown",,"",,"",,"","","",,"","","","","","","","","","G0300126",5/16/2005 4:36:36 PM,82998173
"UPPURDY","PURDY CR UPSTREAM OF HATCHERY RESERVOIR","Stream or River","PURDY CR UPSTREAM OF HATCHERY RESERVOI",,"N","","","WA","","MASON","Skokomish-Dosewallips","Southwest Regional Office",6,35,"",,,47.2989416008392,-123.182017923348,"stream center","+/- 100 ft (30 m)","Computer map - GIS-based","1:24,000",21,"N",4,"W",22,"NW","","",,"","","","","","","","","","KESE0004",1/1/1753 12:00:00 AM,1260760
"UR1HY300","UNION RIVER AT THE HIGHWAY 300 BRIDGE","Stream or River","UNION RIVER AT THE HIGHWAY 300 BRIDGE",,"N","","","WA","","MASON","Kitsap","Southwest Regional Office",6,35,"",,,47.45212,-122.83379,"Discrete monitoring point","+/- 100 ft (30 m)","Computer map - GIS-based","1:24,000",23,"N",1,"W",29,"SW","NE","",,"","","","","","","","","","URTMDL",1/1/1753 12:00:00 AM,5461450
"UR3RIVER","LOWER UNION R. @ OLD BELFAIR HWY BRIDGE","Stream or River","LOWER UNION R.  OLD BELFAIR HWY BRIDGE",,"N","","","WA","","MASON","Kitsap","Southwest Regional Office",6,35,"",,,47.47142,-122.82747,"Discrete monitoring point","+/- 100 ft (30 m)","Computer map - GIS-based","1:24,000",23,"N",1,"W",20,"NE","","",,"","","","","","","","","","URTMDL",1/1/1753 12:00:00 AM,1012450
"UR4ARCH","UNION RIVER AT KCB ARCHERS (BELFAIR)","Stream or River","UNION R.  KCB ARCHERS BRIDGE BELFAIR",,"N","","","WA","","MASON","Kitsap","Southwest Regional Office",6,35,"",,,47.4964,-122.80199,"Discrete monitoring point","+/- 100 ft (30 m)","Computer map - GIS-based","1:24,000",23,"N",1,"W",9,"SE","NE","",,"","","","","","","","","","URTMDL",1/1/1753 12:00:00 AM,8022450
"UR5BEAR","LOWER BEAR CREEK NORTH OF BELFAIR","Stream or River","LOWER BEAR CREEK NORTH OF BELFAIR",,"N","","","WA","","MASON","Kitsap","Southwest Regional Office",6,35,"",,,47.49639,-122.80789,"Discrete monitoring point","+/- 100 ft (30 m)","Computer map - GIS-based","1:24,000",23,"N",1,"W",9,"SE","NW","",,"","","","","","","","","","URTMDL",1/1/1753 12:00:00 AM,5342450
"UR6BFAIR","LOWER BELFAIR CREEK NEAR BELFAIR","Stream or River","LOWER BELFAIR CREEK NEAR BELFAIR",,"N","","","WA","","MASON","Kitsap","Southwest Regional Office",6,35,"",,,47.45182,-122.8336,"Discrete monitoring point","+/- 100 ft (30 m)","Computer map - GIS-based","1:24,000",23,"N",1,"W",29,"SW","NE","",,"","","","","","","","","","URTMDL",1/1/1753 12:00:00 AM,1320901
"VANCE","VANCE CR AT W SKOK VALLEY RD BRIDGE","Stream or River","VANCE CR AT W SKOK VALLEY RD BRIDGE",,"N","","","WA","","MASON","Skokomish-Dosewallips","Southwest Regional Office",6,35,"",,,47.3158547612186,-123.255586347023,"near right bank","+/- 100 ft (30 m)","Computer map - GIS-based","1:24,000",21,"N",5,"W",13,"NE","NW","",,"","","","","","","","","","KESE0004",1/1/1753 12:00:00 AM,2510760
"VBU002","VAUGHN BAY UPLAND 2","Stream or River","Vaughn Creek; east of Wright Bliss on Olsen Rd. across from Bosch property; cement culvert across from Vaughn Creek sign.",,"N","","","WA","","Pierce","Kitsap","Southwest Regional Office",6,26,"17110019005168",35.185,2/26/2012 12:00:00 AM,47.345014,-122.761137,"Discrete monitoring point","+/- 10 ft (3 m)","Computer map - GIS-based","",21,"N",1,"W",2,"NE","NE","",,"","","","","","","","","","G1100202, G1400587, PCSWQD",12/9/2011 8:03:44 AM,4881315
"WA028S","S. FORK SKOKOMISH RIVER (WA028S)","Stream or River","OLYMPIC NATIONAL FOREST",,"N","","","WA","","MASON","Skokomish-Dosewallips","Southwest Regional Office",6,35,"",,,47.45175,-123.43349,"Discrete monitoring point","+/- 40 ft (12 m)","Computer map - GIS-based","1:100,000",23,"N",6,"W",27,"SW","NE","",827.792,"FT","NGVD29","+/- 10 ft (3 m)","Digital elevation model – WA 10 m","Mean sea level (MSL)","","","","","GMER0001",1/26/1999 12:00:00 AM,3570862
"WA029S","PINE CREEK (WA029S)","Stream or River","OLYMPIC NATIONAL FOREST",,"N","","","WA","","MASON","Skokomish-Dosewallips","Southwest Regional Office",6,35,"",,,47.43981,-123.44099,"Discrete monitoring point","+/- 40 ft (12 m)","Computer map - GIS-based","1:100,000",23,"N",6,"W",34,"SE","NE","",1151.534,"FT","NGVD29","+/- 10 ft (3 m)","Digital elevation model – WA 10 m","Mean sea level (MSL)","","","","","GMER0001",1/26/1999 12:00:00 AM,4570862
"WA856S","DEADFALL CREEK (WA856S)","Stream or River","OLYMPIC NF",,"N","","","WA","","CLALLAM","Quilcence-Snow","Southwest Regional Office",6,24,"",,,47.89101,-122.99038,"Discrete monitoring point","+/- 40 ft (12 m)","Computer map - GIS-based","1:100,000",28,"N",2,"W",30,"NW","SW","",2198.737,"FT","NGVD29","+/- 10 ft (3 m)","Digital elevation model – WA 10 m","Mean sea level (MSL)","","","","","GMER0001",1/26/1999 12:00:00 AM,8171862
"WA858S","DUCKABUSH RIVER (WA858S)","Stream or River","OLYMPIC NP",,"N","","","WA","","JEFFERSON","Skokomish-Dosewallips","Southwest Regional Office",6,24,"",,,47.68301,-123.17257,"Discrete monitoring point","+/- 40 ft (12 m)","Computer map - GIS-based","1:100,000",25,"N",4,"W",3,"SE","NW","",1286.348,"FT","NGVD29","+/- 10 ft (3 m)","Digital elevation model – WA 10 m","Mean sea level (MSL)","","","","","GMER0001",1/26/1999 12:00:00 AM,9171862
"WAKETICKEH CR","WAKETICKEH CR @ MOUTH","Stream or River","Downstream of SR 101 bridge crossing",,"N","","","WA","","MASON","Skokomish-Dosewallips","Southwest Regional Office",6,35,"17110018000574",0.55930270383976,2/26/2012 12:00:00 AM,47.558286,-123.026066,"Discrete monitoring point","+/- 40 ft (12 m)","Unknown","Unknown",24,"N",3,"W",23,"SE","NW","",,"","","","","","","","","","G0300126",11/16/2006 9:49:26 AM,41155355
"WAM06600-000211","COULTER CREEK TRIBUTARY AT HATCHERY","Stream or River","COULTER CREEK TRIBUTARY NEAR RSM06600-000211",,"N","","","WA","","Mason","Kitsap","Southwest Regional Office",6,35,"17110019000643",1.007,2/26/2012 12:00:00 AM,47.407309,-122.818588,"Discrete monitoring point","Unknown","Computer map - GIS-based","1:24,000",22,"N",1,"W",9,"SW","","",,"","","","","","","","","","WHM_WAM0",10/15/2010 12:22:10 PM,66237165
"WAM06600-000222","GOLDSBOROUGH CREEK","Stream or River","GOLDSBOROUGH CREEK",,"N","","","WA","","Mason","Kennedy-Goldsborough","Southwest Regional Office",6,35,"17110019012957",84.06198,9/11/2014 2:03:35 PM,47.21224,-123.138844,"Discrete monitoring point","Unknown","Computer map - GIS-based","1:24,000",20,"N",4,"W",24,"NW","SW","",,"","","","","","","","","","WHM_WAM0",10/15/2010 12:22:15 PM,38458806
"WAM06600-000831","CANYON CREEK","Stream or River","CANYON CREEK",,"N","","","WA","","Clallam","Elwah-Dungeness","Southwest Regional Office",6,24,"17110020003107",29.844,2/26/2012 12:00:00 AM,48.020285,-123.144854,"Discrete monitoring point","Unknown","Computer map - GIS-based","1:24,000",29,"N",4,"W",11,"SE","NE","",,"","","","","","","","","","WHM_WAM0",10/15/2010 12:22:14 PM,83728933
"WAM06600-001556","TUMWATER CREEK","Stream or River","TUMWATER CREEK",,"N","","","WA","","Clallam","Elwah-Dungeness","Southwest Regional Office",6,24,"17110020000295",24.72798,3/13/2014 4:28:05 PM,48.090744,-123.472647,"Discrete monitoring point","Unknown","Computer map - GIS-based","1:24,000",30,"N",6,"W",17,"SE","","",,"","","","","","","","","","WHM_WAM0",10/15/2010 12:22:15 PM,97965807
"WAM06600-001639","BIG BEEF CREEK 4.3 KM FROM MOUTH","Stream or River","BIG BEEF CREEK 2905 METERS ABOVE MOUTH",,"N","","","WA","","Kitsap","Kitsap","Northwest Regional Office",6,35,"17110018004421",45.922,2/26/2012 12:00:00 AM,47.628771,-122.791571,"Discrete monitoring point","Unknown","Computer map - GIS-based","1:24,000",25,"N",1,"W",27,"NW","SE","",,"","","","","","","","","","WHM_WAM0",10/15/2010 12:22:13 PM,75363292
"WAM06600-001715","BLACK JACK CREEK","Stream or River","BLACK JACK CREEK",,"N","","","WA","","Kitsap","Kitsap","Northwest Regional Office",6,26,"17110019012828",54.96,2/26/2012 12:00:00 AM,47.508186,-122.644584,"Discrete monitoring point","Unknown","Computer map - GIS-based","1:24,000",23,"N",1,"E",2,"SW","SE","",,"","","","","","","","","","WHM_WAM0",10/15/2010 12:22:12 PM,68912819
"WAM06600-001983","SURVEYOR CREEK","Stream or River","SURVEYOR CREEK",,"N","","","WA","","Clallam","Elwah-Dungeness","Southwest Regional Office",6,24,"17110020000348",9.89392,3/13/2014 4:27:09 PM,48.033215,-123.348023,"Discrete monitoring point","Unknown","Computer map - GIS-based","1:24,000",29,"N",5,"W",5,"SE","NW","",,"","","","","","","","","","WHM_WAM0",10/15/2010 12:22:16 PM,7911542
"WAM06600-002311","BEAR CREEK","Stream or River","BEAR CREEK",,"N","","","WA","","Mason","Kitsap","Southwest Regional Office",6,35,"17110018004449",73.059,2/26/2012 12:00:00 AM,47.518879,-122.817303,"Stream segment, can include riparian zone","+/- 100 ft (30 m)","Computer map - GIS-based","",23,"N",1,"W",4,"NW","NW","",,"","","","","","","","","","WHM_WAM0",9/24/2013 10:36:59 AM,99998434
"WEAVER","WEAVER CR AT W SKOK VALLEY RD BRIDGE","Stream or River","WEAVER CR AT W SKOK VALLEY RD BRIDGE",,"N","","","WA","","MASON","Skokomish-Dosewallips","Southwest Regional Office",6,35,"",,,47.3086965200991,-123.185614221411,"stream center","+/- 100 ft (30 m)","Computer map - GIS-based","1:24,000",21,"N",4,"W",15,"SW","NW","",,"","","","","","","","","","KESE0004",1/1/1753 12:00:00 AM,385660
