Name,Status,Id,Cost,Start,End,Organization,Lat,Lon,URL
2009-2012 Cornet Bay Restoration,Completed,06-NP-05-002,600000,2009-01-01T00:00:00,2012-12-31T00:00:00,WRIA 6 - Island County (LE),48.3974,-122.6296,http://waconnect.paladinpanoramic.com/project/200/2218
2010 CREP Restoration Projects,Completed,05-0935,10236,2010-01-01T00:00:00,2010-12-31T00:00:00,Stillaguamish (LE),48.19704965,-122.2099876,http://waconnect.paladinpanoramic.com/project/270/17068
2010 Crescent Harbor Marsh Restoration - Adaptive Managment Actions,Completed,06-NP-10-1737,57457,2010-07-31T00:00:00,2012-12-31T00:00:00,WRIA 6 - Island County (LE),0,0,http://waconnect.paladinpanoramic.com/project/200/7054
2011 Cornet Bay Beach and Hoypus Point Day Use ( State Park),Completed,06-AMN-06-003,1120440,2008-01-21T00:00:00,2012-03-01T00:00:00,WRIA 6 - Island County (LE),48.3981,-122.627,http://waconnect.paladinpanoramic.com/project/200/2100
2011-2013 Spartina Removal,Completed,06-NP-06-005,100000,2011-07-01T00:00:00,2013-06-30T00:00:00,WRIA 6 - Island County (LE),48.1931,-122.4657,http://waconnect.paladinpanoramic.com/project/200/18309
2012 Crockett Lake Riparian Acquisition,Active,06-CW-08-005,2330000,2012-01-01T00:00:00,2016-12-31T00:00:00,WRIA 6 - Island County (LE),48.1693,-122.6744,http://waconnect.paladinpanoramic.com/project/200/18568
2012 East Crockett Lake Acquisition,Completed,06-CW-08-006,1300000,2011-01-01T00:00:00,2012-12-30T00:00:00,WRIA 6 - Island County (LE),48.1693,-122.6744,http://waconnect.paladinpanoramic.com/project/200/18569
2012 Shoreline Master Program Update,Completed,06-LU-01-003,200000,2011-01-01T00:00:00,2016-06-01T00:00:00,WRIA 6 - Island County (LE),0,0,http://waconnect.paladinpanoramic.com/project/200/39817
2012-2016 Water Quality Monitoring,Active,06-AUF-01-006,1750000,2006-10-01T00:00:00,2016-10-15T00:00:00,WRIA 6 - Island County (LE),0,0,http://waconnect.paladinpanoramic.com/project/200/39843
2013 Quade - Upper Culvert Replacement and Riparian Restoration,Dormant,06-CW-01-017,300000,2008-01-01T00:00:00,2018-12-30T00:00:00,WRIA 6 - Island County (LE),47.9605,-122.4293,http://waconnect.paladinpanoramic.com/project/200/2075
2013-2014 Island County CAO Update - Fish &amp; Wildlife Critical Habitat Area,Completed,06-LU-01-004,200000,2013-07-01T00:00:00,2014-09-30T00:00:00,WRIA 6 - Island County (LE),0,0,http://waconnect.paladinpanoramic.com/project/200/39818
2013-2015 CREP Riparian Projects,Active,05-0944,70000,2013-01-01T00:00:00,2015-05-31T00:00:00,Stillaguamish (LE),48.1927,-122.1618,http://waconnect.paladinpanoramic.com/project/270/18402
2014 Culvert Prioritization Assessment,Completed,06-NH-14-001,80505,2013-12-06T00:00:00,2015-08-01T00:00:00,WRIA 6 - Island County (LE),48.2151,-122.6785,http://waconnect.paladinpanoramic.com/project/200/19168
2015 Culvert Prioritization Assessment - Area 2,Conceptual,06-NH-14-002,345000,2015-06-30T00:00:00,2019-06-30T00:00:00,WRIA 6 - Island County (LE),48.2151,-122.6785,http://waconnect.paladinpanoramic.com/project/200/39902
2016 Island County Critical Area Ordinance Update,Active,06-LU-01-002,250000,2014-12-01T00:00:00,2016-12-31T00:00:00,WRIA 6 - Island County (LE),0,0,http://waconnect.paladinpanoramic.com/project/200/39816
2016 Proposed Projects- WRIA 17,Conceptual,WRIA17Proposed,0,0001-01-01T00:00:00,0001-01-01T00:00:00,North Olympic Peninsula LE for Salmon,0,0,http://waconnect.paladinpanoramic.com/project/180/39944
2016 Proposed Projects- WRIA 19,Conceptual,WRIA19Proposed,0,0001-01-01T00:00:00,0001-01-01T00:00:00,North Olympic Peninsula LE for Salmon,0,0,http://waconnect.paladinpanoramic.com/project/180/18418
2016 Proposed Projects- WRIA18,Proposed,WRIA18Proposed,185000,2015-01-01T00:00:00,2017-01-01T00:00:00,North Olympic Peninsula LE for Salmon,0,0,http://waconnect.paladinpanoramic.com/project/180/18419
218th Place Side Channel Protection and Enhancement,Completed,C244,500000,2005-07-01T00:00:00,2012-06-20T00:00:00,WRIA 8 (LE),47.42375414,-122.0483554,http://waconnect.paladinpanoramic.com/project/240/4489
24th St. Setback Levee,Conceptual,10-LowWhite-01,200000,2009-05-15T00:00:00,2011-08-01T00:00:00,Pierce County (LE),47.23774277,-122.2342126,http://waconnect.paladinpanoramic.com/project/230/12683
2870000 MP1.1/Pats Ck Aquatic Organism Passage,Conceptual,USFS-DU-AQP3,250000,0001-01-01T00:00:00,0001-01-01T00:00:00,North Olympic Peninsula LE for Salmon,47.9972,-123.174,http://waconnect.paladinpanoramic.com/project/180/19348
2875000 MP 2.1/Pats Ck Aquatic Organism Passage,Conceptual,USFS-DU-AQP1,250000,0001-01-01T00:00:00,0001-01-01T00:00:00,North Olympic Peninsula LE for Salmon,47.9841,-123.1939,http://waconnect.paladinpanoramic.com/project/180/19346
2875000 MP 3.5/Canyon Ck Aquatic Organism Passage,Conceptual,USFS-DU-AQP2,250000,0001-01-01T00:00:00,0001-01-01T00:00:00,North Olympic Peninsula LE for Salmon,47.9673,-123.1918,http://waconnect.paladinpanoramic.com/project/180/19347
298th St. Culvert Removal and Restoration,Completed,I255,200000,2005-07-01T00:00:00,2007-12-31T00:00:00,WRIA 8 (LE),47.42338567,-121.949514,http://waconnect.paladinpanoramic.com/project/240/4665
3 Crabs  Restoration: Phase I Construction,Active,13-1071,769577,2014-01-01T00:00:00,2017-01-01T00:00:00,North Olympic Peninsula LE for Salmon,48.1512,-123.1223,http://waconnect.paladinpanoramic.com/project/180/18422
3 Crabs Estuarine and Nearshore Restoration,Conceptual,13104.1,4000000,0001-01-01T00:00:00,0001-01-01T00:00:00,North Olympic Peninsula LE for Salmon,48.151,-123.1213,http://waconnect.paladinpanoramic.com/project/180/19260
3 Crabs Restoration: Phase II Engineering Design,Active,13-1072,200000,2014-01-01T00:00:00,2016-01-01T00:00:00,North Olympic Peninsula LE for Salmon,48.1512,-123.1223,http://waconnect.paladinpanoramic.com/project/180/18421
36th Ave. NW Street End on Salmon Bay,Conceptual,M248,0,2005-07-01T00:00:00,2055-12-31T00:00:00,WRIA 8 (LE),47.66849293,-122.4033957,http://waconnect.paladinpanoramic.com/project/240/4784
42nd Ave S Bank Restoration DUW-5,Active,09-DUW-005,353707,2010-01-01T00:00:00,2015-12-31T00:00:00,Green/Duwamish Watershed - WRIA 9 (LE),47.49539855,-122.280384,http://waconnect.paladinpanoramic.com/project/250/1955
4500 Road Fish Passage Design Only,Conceptual,11-1397,16500,2012-01-31T00:00:00,2012-07-15T00:00:00,Quinault Indian Nation (LE),0,0,http://waconnect.paladinpanoramic.com/project/110/17077
4600 Road,Completed,07-1861,102822,2008-03-18T00:00:00,2011-06-20T00:00:00,Quinault Indian Nation (LE),47.50685071,-124.3202866,http://waconnect.paladinpanoramic.com/project/110/12841
7JK Ranch Sediment Reduction Program,Completed,35-PA   99-1588,84510,1999-01-01T00:00:00,2004-05-17T00:00:00,Snake River Salmon Recovery Board (LE),46.40768181,-117.4592325,http://waconnect.paladinpanoramic.com/project/320/9140
7th Ave Street End Park Creation,Completed,M215,0,2005-07-01T00:00:00,2007-12-31T00:00:00,WRIA 8 (LE),47.65439488,-122.3207968,http://waconnect.paladinpanoramic.com/project/240/4751
96th Street Oxbow Reconnection Project (RM 14.0 - 14.5),Completed,00-1076,62876,2000-03-17T00:00:00,2005-02-01T00:00:00,Pierce County (LE),47.17031736,-122.2149119,http://waconnect.paladinpanoramic.com/project/230/11061
99 Bridge Shoreline Restoration,Conceptual,M211,0,0001-01-01T00:00:00,0001-01-01T00:00:00,WRIA 8 (LE),0,0,http://waconnect.paladinpanoramic.com/project/240/4747
A Historical Analysis of Habitat Alterations in the Snohomish River Valley,Completed,07-ER-007,90000,1998-09-01T00:00:00,2001-02-01T00:00:00,Snohomish River Basin (LE),48.02545798,-122.1586856,http://waconnect.paladinpanoramic.com/project/260/9339
A.  Big Quilcene Baclawski Reach Analysis and Feasibility Study,Completed,03-01-004,143406,2002-01-01T00:00:00,2005-01-01T00:00:00,Hood Canal Coordinating Council (LE),0,0,http://waconnect.paladinpanoramic.com/project/170/7282
A.  Big Quilcene Estuary South Bank Levee Removal,Conceptual,03-03-011,620000,2013-01-01T00:00:00,2014-12-31T00:00:00,Hood Canal Coordinating Council (LE),47.81882043,-122.8651191,http://waconnect.paladinpanoramic.com/project/170/14573
A.  Big Quilcene River Electric Weir,Conceptual,03-04-000,0,2006-01-01T00:00:00,2015-01-01T00:00:00,Hood Canal Coordinating Council (LE),47.81038635,-122.9126387,http://waconnect.paladinpanoramic.com/project/170/7318
A.  Penny Creek Fish Passage Feasibility Study,Completed,03-04-001,0,2007-08-01T00:00:00,2010-06-01T00:00:00,Hood Canal Coordinating Council (LE),47.81040611,-122.9137045,http://waconnect.paladinpanoramic.com/project/170/7319
A.  Snow Creek Hwy 20 Fee Simple Acquisition,Completed,01-02-010,90000,2010-03-01T00:00:00,2014-06-11T00:00:00,Hood Canal Coordinating Council (LE),47.98800508,-122.884791,http://waconnect.paladinpanoramic.com/project/170/14624
A. Baclawski CREP,Completed,03-05-000,0,2001-01-01T00:00:00,2013-01-01T00:00:00,Hood Canal Coordinating Council (LE),47.8117,-122.9006,http://waconnect.paladinpanoramic.com/project/170/7298
A. Big Quilcene Completed USFS Road Decommissioning,Completed,03-06-000,0,1990-01-01T00:00:00,1990-01-02T00:00:00,Hood Canal Coordinating Council (LE),47.80741402,-123.0132389,http://waconnect.paladinpanoramic.com/project/170/7301
A. Big Quilcene Delta Acquisition,Completed,03-02-001,1187658.73,2011-04-22T00:00:00,2015-04-22T00:00:00,Hood Canal Coordinating Council (LE),47.81828061,-122.8669189,http://waconnect.paladinpanoramic.com/project/170/7267
A. Big Quilcene Delta Cone Removal,Conceptual,03-03-014,2000000,2010-04-30T00:00:00,2015-04-30T00:00:00,Hood Canal Coordinating Council (LE),47.81887809,-122.8614047,http://waconnect.paladinpanoramic.com/project/170/14747
A. Big Quilcene Delta Cone Removal- Design,Conceptual,03-03-013,168464,2010-04-30T00:00:00,2012-12-31T00:00:00,Hood Canal Coordinating Council (LE),47.81883488,-122.8603271,http://waconnect.paladinpanoramic.com/project/170/14733
A. Big Quilcene ELJ Pilot Project,Completed,03-01-005,0,2002-01-01T00:00:00,2005-01-01T00:00:00,Hood Canal Coordinating Council (LE),47.81141147,-122.9003315,http://waconnect.paladinpanoramic.com/project/170/7283
A. Big Quilcene ELJ Restoration Phase 1,Completed,03-01-006,372838,2004-01-01T00:00:00,2010-01-01T00:00:00,Hood Canal Coordinating Council (LE),47.81115227,-122.906341,http://waconnect.paladinpanoramic.com/project/170/7284
A. Big Quilcene ELJ Restoration Phase 2,Completed,03-01-007,587680,2007-01-01T00:00:00,2011-08-29T00:00:00,Hood Canal Coordinating Council (LE),47.81191271,-122.8983164,http://waconnect.paladinpanoramic.com/project/170/7285
A. Big Quilcene ELJ Restoration Phase 3,Dormant,03-01-008,323596.08,2011-12-16T00:00:00,2013-04-26T00:00:00,Hood Canal Coordinating Council (LE),47.81089511,-122.9022823,http://waconnect.paladinpanoramic.com/project/170/7286
A. Big Quilcene Lower Mainstem Levee Removal Phase 1,Completed,03-03-007,0,1998-01-01T00:00:00,1999-01-01T00:00:00,Hood Canal Coordinating Council (LE),47.81923401,-122.8653305,http://waconnect.paladinpanoramic.com/project/170/7315
A. Big Quilcene Lower Mainstem Levee Removal Phase 2,Completed,03-03-008,170393,2002-01-01T00:00:00,2006-01-01T00:00:00,Hood Canal Coordinating Council (LE),47.8188,-122.8611,http://waconnect.paladinpanoramic.com/project/170/7316
A. Big Quilcene Lower Mainstem Levee Removal Phase 3,Conceptual,03-03-009,0,2014-01-01T00:00:00,2017-01-01T00:00:00,Hood Canal Coordinating Council (LE),47.81930036,-122.869729,http://waconnect.paladinpanoramic.com/project/170/7317
A. Big Quilcene Moon Valley Reach Restoration Design,Proposed,03-01-010,82500,2016-08-01T00:00:00,2018-12-31T00:00:00,Hood Canal Coordinating Council (LE),0,0,http://waconnect.paladinpanoramic.com/project/170/60440
A. Big Quilcene Pollard Reach Levee Removal Feasibility Study,Completed,03-01-009,64000,2008-01-01T00:00:00,2010-06-01T00:00:00,Hood Canal Coordinating Council (LE),47.8120169,-122.8978851,http://waconnect.paladinpanoramic.com/project/170/7287
A. Big Quilcene Proposed USFS  Road Decommissioning,Dormant,03-06-001,0,2010-01-01T00:00:00,2015-01-01T00:00:00,Hood Canal Coordinating Council (LE),47.80770161,-122.9998095,http://waconnect.paladinpanoramic.com/project/170/7302
A. Big Quilcene Proposed USFS Road Convert to Trail,Dormant,03-06-002,0,2010-01-01T00:00:00,2015-01-01T00:00:00,Hood Canal Coordinating Council (LE),47.77091659,-123.0037359,http://waconnect.paladinpanoramic.com/project/170/7303
A. Big Quilcene River Colyott Project,Completed,03-01-002,59836,2004-01-01T00:00:00,2006-01-01T00:00:00,Hood Canal Coordinating Council (LE),47.8183438,-122.8884348,http://waconnect.paladinpanoramic.com/project/170/7280
A. Big Quilcene USFS Road Drainage and Stabilization,Dormant,03-06-003,0,2000-01-01T00:00:00,2015-01-01T00:00:00,Hood Canal Coordinating Council (LE),47.79060534,-123.0246448,http://waconnect.paladinpanoramic.com/project/170/7304
A. Big.Little Quilcene Knotweed Assessment and Control,Completed,03-05-002,0,2008-01-01T00:00:00,2011-12-31T00:00:00,Hood Canal Coordinating Council (LE),47.80328967,-122.925928,http://waconnect.paladinpanoramic.com/project/170/7297
A. CH RM 0.88 Riparian Planting,Completed,02-05-000,0,2006-02-01T00:00:00,2006-06-06T00:00:00,Hood Canal Coordinating Council (LE),48.0428,-122.7827,http://waconnect.paladinpanoramic.com/project/170/8939
A. CH RM 0.96 Fish Passage,Completed,02-04-000,0,1983-12-15T00:00:00,1984-08-01T00:00:00,Hood Canal Coordinating Council (LE),48.04216517,-122.7822972,http://waconnect.paladinpanoramic.com/project/170/8985
A. CH RM 1.67 LWD &amp; Riparian project,Completed,02-01-001,0,2005-07-01T00:00:00,2005-10-30T00:00:00,Hood Canal Coordinating Council (LE),48.0325,-122.7787,http://waconnect.paladinpanoramic.com/project/170/8922
A. CH RM 1.79 CREP,Completed,02-05-002,0,2006-06-25T00:00:00,2015-01-01T00:00:00,Hood Canal Coordinating Council (LE),48.0312,-122.7768,http://waconnect.paladinpanoramic.com/project/170/8941
A. CH RM 1.82 LWD project,Completed,02-01-000,0,2005-07-01T00:00:00,2005-10-30T00:00:00,Hood Canal Coordinating Council (LE),48.0313,-122.7773,http://waconnect.paladinpanoramic.com/project/170/8921
A. Chimacum Beach Planting,Completed,02-05-049,0,2009-12-11T00:00:00,2010-12-31T00:00:00,Hood Canal Coordinating Council (LE),48.0468,-122.7707,http://waconnect.paladinpanoramic.com/project/170/14252
A. Garrison Fee Simple Conservation,Completed,01-02-000,214505.43,2003-01-01T00:00:00,2006-01-01T00:00:00,Hood Canal Coordinating Council (LE),47.99344656,-122.8880748,http://waconnect.paladinpanoramic.com/project/170/7221
A. Hiddendale Reach Analysis and Feasibility Study,Conceptual,03-01-013,0,2010-01-01T00:00:00,2012-01-01T00:00:00,Hood Canal Coordinating Council (LE),0,0,http://waconnect.paladinpanoramic.com/project/170/7291
A. J Brown Trust Fee Simple Conservation,Completed,01-02-003,7500,2003-01-01T00:00:00,2006-01-01T00:00:00,Hood Canal Coordinating Council (LE),47.99044621,-122.8834311,http://waconnect.paladinpanoramic.com/project/170/7224
A. Jefferson County - Irondale Beach Park,Completed,02-02-011,582000,2002-12-30T00:00:00,2002-12-30T00:00:00,Hood Canal Coordinating Council (LE),48.04295154,-122.7673117,http://waconnect.paladinpanoramic.com/project/170/14064
A. Jefferson County - Lower Chimacum Ck,Completed,02-02-012,100750,2003-07-03T00:00:00,2003-07-16T00:00:00,Hood Canal Coordinating Council (LE),48.04645179,-122.7902952,http://waconnect.paladinpanoramic.com/project/170/14065
A. Jefferson Land Trust - Baker Acquisition,Completed,02-02-017,3786,2009-08-31T00:00:00,2009-08-31T00:00:00,Hood Canal Coordinating Council (LE),48.04551708,-122.7887411,http://waconnect.paladinpanoramic.com/project/170/14999
A. Jefferson Land Trust - Barlow Acquisition,Completed,02-02-018,49753,2008-07-03T00:00:00,2008-07-03T00:00:00,Hood Canal Coordinating Council (LE),48.04439066,-122.7845458,http://waconnect.paladinpanoramic.com/project/170/15000
A. Jefferson Land Trust - Lower Chimacum Ck Fee Simple Acquisitions,Completed,02-02-014,46129.61,2005-07-26T00:00:00,2005-07-27T00:00:00,Hood Canal Coordinating Council (LE),48.05011631,-122.7812219,http://waconnect.paladinpanoramic.com/project/170/14059
A. Jefferson Land Trust - Marlow-Stroud Easements,Completed,02-02-002,0,1995-06-01T00:00:00,1995-06-01T00:00:00,Hood Canal Coordinating Council (LE),48.0447939,-122.7873189,http://waconnect.paladinpanoramic.com/project/170/14717
A. Jefferson Land Trust - Norton Acquisition,Completed,02-02-009,0,2000-01-01T00:00:00,2000-05-03T00:00:00,Hood Canal Coordinating Council (LE),48.03849014,-122.7821486,http://waconnect.paladinpanoramic.com/project/170/14317
A. Jefferson Land Trust - Stroud Acquisition,Completed,02-02-019,7964,2007-07-27T00:00:00,2007-07-27T00:00:00,Hood Canal Coordinating Council (LE),48.0448138,-122.7855767,http://waconnect.paladinpanoramic.com/project/170/15001
A. Jefferson Land Trust - Stroud Acquisition II,Completed,02-02-020,45390,2009-04-23T00:00:00,2009-04-23T00:00:00,Hood Canal Coordinating Council (LE),48.04429594,-122.7839021,http://waconnect.paladinpanoramic.com/project/170/15002
A. Jefferson Land Trust - Woodward Fee Simple Acquisition,Completed,02-02-013,23536.6,2004-12-28T00:00:00,2004-12-28T00:00:00,Hood Canal Coordinating Council (LE),48.04439729,-122.7849405,http://waconnect.paladinpanoramic.com/project/170/14221
A. L Brown Trust Fee Simple Conservation,Completed,01-02-002,27600,2003-01-01T00:00:00,2006-01-01T00:00:00,Hood Canal Coordinating Council (LE),47.99296066,-122.8860378,http://waconnect.paladinpanoramic.com/project/170/7223
A. Larrance Marsh Fee Simple Conservation,Completed,01-02-001,9000,2003-01-01T00:00:00,2006-01-01T00:00:00,Hood Canal Coordinating Council (LE),47.99144626,-122.8888516,http://waconnect.paladinpanoramic.com/project/170/7222
A. Linger Longer Reach Feasibility Study,Completed,03-01-000,50000,1999-01-01T00:00:00,2007-01-01T00:00:00,Hood Canal Coordinating Council (LE),47.81891859,-122.8714266,http://waconnect.paladinpanoramic.com/project/170/7278
A. Lower Big Quilcene Preliminary Design,Active,03-01-001,929443,2013-01-01T00:00:00,2017-01-01T00:00:00,Hood Canal Coordinating Council (LE),47.81835989,-122.8670911,http://waconnect.paladinpanoramic.com/project/170/7279
A. Lower Big Quilcene Restoration Final Design,Proposed,03-01-003,1717607,2016-08-01T00:00:00,2018-12-31T00:00:00,Hood Canal Coordinating Council (LE),47.8187,-122.8714,http://waconnect.paladinpanoramic.com/project/170/60434
A. Lower Big Quilcene River Restoration Construction,Conceptual,03-01-011,18000000,0001-01-01T00:00:00,0001-01-01T00:00:00,Hood Canal Coordinating Council (LE),47.8143,-122.8697,http://waconnect.paladinpanoramic.com/project/170/80545
A. Lower Big Quilcene Underplanting 2010,Completed,03-05-017,0,2009-12-11T00:00:00,2010-12-31T00:00:00,Hood Canal Coordinating Council (LE),47.819,-122.8663,http://waconnect.paladinpanoramic.com/project/170/14310
A. Lower Chimacum Trout Unlimited Acquistion,Completed,02-02-001,14274,1987-01-01T00:00:00,1987-12-31T00:00:00,Hood Canal Coordinating Council (LE),48.04991048,-122.7842474,http://waconnect.paladinpanoramic.com/project/170/8913
A. Lower Mainstem Chimacum Creek Acquisition/Restoration,Completed,02-02-026,173200,2011-04-01T00:00:00,2014-06-11T00:00:00,Hood Canal Coordinating Council (LE),48.0479,-122.7895,http://waconnect.paladinpanoramic.com/project/170/16821
