"Location_ID","Location_Name","Location_Setting","Location_Description","Ecology_Facility_Site_ID","Is_Location_a_Well","Address","City","State","Zip_Code","County","Watershed_WRIA","Ecology_Region","US_Congressional_District","State_Legislative_District","NHD_Reach_Code","NHD_Reach_Measure","NHD_Edit_Date","Calculated_Latitude_Decimal_Degrees_NAD83HARN","Calculated_Longitude_Decimal_Degrees_NAD83HARN","Horizontal_Coordinates_Represent","Horizontal_Coordinate_Accuracy","Horizontal_Coordinate_Collection_Method","Paper_Map_Scale","Township_Number","Township_Direction","Range_Number","Range_Direction","Section_Number","Quarter_Section_Township_Range","Quarter_Quarter_Section_Township_Range","Elevation_of","Elevation","Elevation_Units","Elevation_Datum","Elevation_Accuracy","Elevation_Collecton_Method","Sediment_Elevation_Elevation_Reference","Location_Suspect_or_Rejected_Flag","Location_Suspect_Code","Location_Suspect_Description","Location_ID_Alias","Associated_Study_ID","Record_Created_On","Location_System_ID"
"17C070","JIMMYCOMELATELY CR NEAR MOUTH","Stream or River","Where hwy 101 bridge crosses creek at Sequim Bay.  This creek runs through a culvert under the highway.",,"N","","","WA","","CLALLAM","Quilcence-Snow","Southwest Regional Office",6,24,"17110020000372",4.51098,2/22/2016 4:40:54 PM,48.0205,-123.00391,"stream center","+/- 40 ft (12 m)","Paper map interpolation","1:25,000",29,"N",3,"W",12,"","","",,"","","","","","","","","","AMS001E",1/1/1753 12:00:00 AM,6585870
"17G060","TARBOO CR. NR MOUTH","Stream or River","Starting in Port Angeles, go S on US101, east on US104 toward Hood Canal bridge. Go ~3.5 mi E on 104 to Quilcene/Chimacum exit.  At stop go right (S) on Chimacum/Center road.  After ~1/2 mi go left on Coyle road. After ~3 mi, just S of junction with Dabob",,"N","","","WA","","JEFFERSON","Quilcence-Snow","Southwest Regional Office",6,24,"17110018000052",85.851584194,2/26/2012 12:00:00 AM,47.8687029481741,-122.817106766442,"Discrete monitoring point","+/- 100 ft (30 m)","Computer map - GIS-based","1:24,000",28,"N",1,"W",33,"SW","SW","",,"","","","","","","","","","AMS001E",2/14/2007 11:51:44 AM,2764867
"18A050","DUNGENESS NEAR MOUTH","Stream or River","From hwy 101 drive north on Sequim-Dungeness Way about 6 miles to the bridge.",,"N","","","WA","","CLALLAM","Elwah-Dungeness","Southwest Regional Office",6,24,"17110020000847",6.43002,7/9/2015 10:01:20 AM,48.143805,-123.127694,"stream center","+/- 40 ft (12 m)","Paper map interpolation","1:25,000",31,"N",4,"W",41,"NE","NE","",,"","","","","","","","","","AMS001E, AMS004",1/4/2001 12:00:00 AM,3140540
"18A070","Dungeness R nr Sequim","Stream or River","LOCATED AT THE BRIDGE ON HIGHWAY 101, 2.3 MILES WEST OF SEQUIM",,"N","","","WA","","CLALLAM","Elwah-Dungeness","Southwest Regional Office",6,24,"17110020000155",80.5545513674235,1/2/2015 5:43:28 PM,48.07611,-123.14944,"stream center","+/- 40 ft (12 m)","Paper map interpolation","1:25,000",30,"N",4,"W",23,"SE","","",245,"FT","NGVD29","+/- 10 ft (3 m)","Paper map interpolation","Mean sea level (MSL)","","","","","AMS001B, AMS001D, AMS001E, FLOW9899",12/7/1998 12:00:00 AM,202011
"18B070","ELWHA RIVER NEAR PORT ANGELES","Stream or River","LOCATED AT BRIDGE ON HIGHWAY 101, 12 MILES WEST OF PORT ANGELES",,"N","","","WA","","CLALLAM","Elwah-Dungeness","Southwest Regional Office",6,24,"17110020000025",11.6501,7/9/2015 10:09:40 AM,48.06537,-123.57769,"stream center","+/- 40 ft (12 m)","Paper map interpolation","1:25,000",30,"N",7,"W",28,"NE","SW","",,"","","","","","","","","","AMS001, AMS001-2, AMS001B, AMS001D, AMS001E, AMS004",1/1/1753 12:00:00 AM,174040
"18B080","Elwha R @ McDonald Br (USGS)","Stream or River","Elwha R @ McDonald Br (USGS)",,"N","","","WA","","CLALLAM","Elwah-Dungeness","Southwest Regional Office",6,24,"",,,48.055,-123.58194,"stream center","+/- 40 ft (12 m)","Paper map interpolation","1:25,000",30,"N",7,"W",33,"NW","NE","",200,"FT","NGVD29","+/- 10 ft (3 m)","Paper map interpolation","Mean sea level (MSL)","","","","","AMS001B, AMS001C",12/7/1998 12:00:00 AM,1202011
"18S070","CASSALERYCREEK@TAYLOR RANCH RD","Stream or River","CASSALERYCREEK@TAYLOR RANCH RD",,"N","","","WA","","Clallam","Elwah-Dungeness","Southwest Regional Office",6,24,"17110020000297",25.7,2/26/2012 12:00:00 AM,48.12056,-123.09842,"Discrete monitoring point","+/- 100 ft (30 m)","Computer map - GIS-based","",30,"N",3,"W",5,"SW","NW","",,"","","","","","","","","","AMS001",11/18/2013 3:40:18 PM,100000021
"AO#DE6815-MW-23","AO#DE6815-MW-23","Land","Approximately 1621 feet southwest of the center of the site.",,"Y","","","WA","","Clallam","Elwah-Dungeness","Southwest Regional Office",6,24,"",,,48.1164564702332,-123.409443389495,"Discrete monitoring point","+/- 0.1 ft (0.03 m)","Computer map - GIS-based","Not Applicable",30,"N",6,"W",1,"SE","NE","Top of Well Casing",,"","","","","","","","","","AODE6815",11/23/2011 2:53:28 PM,80250352
"AO#DE6815-MW-29","AO#DE6815-MW-29","Land","Approximately 1736 feet southwest of the center of the site.",,"Y","","","WA","","Clallam","Elwah-Dungeness","Southwest Regional Office",6,24,"",,,48.1164676424868,-123.409868896652,"Discrete monitoring point","+/- 0.1 ft (0.03 m)","Computer map - GIS-based","Not Applicable",30,"N",6,"W",1,"SE","NE","Top of Well Casing",,"","","","","","","","","","AODE6815",11/23/2011 2:53:30 PM,43822091
"AO#DE6815-MW-51","AO#DE6815-MW-51","Land","Approximately 886 feet southwest of the center of the site.",,"Y","","","WA","","Clallam","Elwah-Dungeness","Southwest Regional Office",6,24,"",,,48.1178855939263,-123.407310482872,"Discrete monitoring point","+/- 0.1 ft (0.03 m)","Computer map - GIS-based","Not Applicable",30,"N",6,"W",1,"NW","NW","Top of Well Casing",,"","","","","","","","","","AODE6815",11/23/2011 2:53:31 PM,89912852
"AO#DE6815-MW-52","AO#DE6815-MW-52","Land","Approximately 2217 feet southwest of the center of the site.",,"Y","","","WA","","Clallam","Elwah-Dungeness","Southwest Regional Office",6,24,"",,,48.1159239182896,-123.412003553586,"Discrete monitoring point","+/- 0.1 ft (0.03 m)","Computer map - GIS-based","Not Applicable",30,"N",6,"W",1,"SE","NE","Top of Well Casing",,"","","","","","","","","","AODE6815",11/23/2011 2:53:32 PM,36807149
"AO#DE6815-MW-53","AO#DE6815-MW-53","Land","Approximately 1623 feet southwest of the center of the site.",,"Y","","","WA","","Clallam","Elwah-Dungeness","Southwest Regional Office",6,24,"",,,48.1170339679172,-123.410007742961,"Discrete monitoring point","+/- 0.1 ft (0.03 m)","Computer map - GIS-based","Not Applicable",30,"N",6,"W",1,"SE","NE","Top of Well Casing",,"","","","","","","","","","AODE6815",11/23/2011 2:53:33 PM,28157832
"AO#DE6815-MW-54","AO#DE6815-MW-54","Land","Approximately 1430 feet west of the center of the site.",,"Y","","","WA","","Clallam","Elwah-Dungeness","Southwest Regional Office",6,24,"",,,48.1175303797335,-123.409539496194,"Discrete monitoring point","+/- 0.1 ft (0.03 m)","Computer map - GIS-based","Not Applicable",30,"N",6,"W",1,"NW","NW","Top of Well Casing",,"","","","","","","","","","AODE6815",11/23/2011 2:53:33 PM,13420672
"AO#DE6815-MW-55","AO#DE6815-MW-55","Land","Approximately 1282 feet west of the center of the site.",,"Y","","","WA","","Clallam","Elwah-Dungeness","Southwest Regional Office",6,24,"",,,48.1178353181959,-123.409275647309,"Discrete monitoring point","+/- 0.1 ft (0.03 m)","Computer map - GIS-based","Not Applicable",30,"N",6,"W",1,"NW","NW","Top of Well Casing",,"","","","","","","","","","AODE6815",11/23/2011 2:53:34 PM,44392322
"AO#DE6815-MW-56","AO#DE6815-MW-56","Land","Approximately 864 feet south of the center of the site.",,"Y","","","WA","","Clallam","Elwah-Dungeness","Southwest Regional Office",6,24,"",,,48.117648012582,-123.406310127829,"Discrete monitoring point","+/- 0.1 ft (0.03 m)","Computer map - GIS-based","Not Applicable",30,"N",6,"W",1,"NW","NW","Top of Well Casing",,"","","","","","","","","","AODE6815",11/23/2011 2:53:35 PM,48410933
"AO#DE6815-MW-57","AO#DE6815-MW-57","Land","Approximately 1303 feet southwest of the center of the site.",,"Y","","","WA","","Clallam","Elwah-Dungeness","Southwest Regional Office",6,24,"",,,48.1172610284137,-123.408632908689,"Discrete monitoring point","+/- 0.1 ft (0.03 m)","Computer map - GIS-based","Not Applicable",30,"N",6,"W",1,"NW","NW","Top of Well Casing",,"","","","","","","","","","AODE6815",11/23/2011 2:53:36 PM,38281284
"AO#DE6815-MW-58","AO#DE6815-MW-58","Land","Approximately 1186 feet south of the center of the site.",,"Y","","","WA","","Clallam","Elwah-Dungeness","Southwest Regional Office",6,24,"",,,48.1169076808476,-123.406822043353,"Discrete monitoring point","+/- 0.1 ft (0.03 m)","Computer map - GIS-based","Not Applicable",30,"N",6,"W",1,"NW","NW","Top of Well Casing",,"","","","","","","","","","AODE6815",11/23/2011 2:53:36 PM,44478188
"AO#DE6815-MW-59","AO#DE6815-MW-59","Land","Approximately 2046 feet south of the center of the site.",,"Y","","","WA","","Clallam","Elwah-Dungeness","Southwest Regional Office",6,24,"",,,48.1150107448978,-123.400743965469,"Discrete monitoring point","+/- 0.1 ft (0.03 m)","Computer map - GIS-based","Not Applicable",30,"N",6,"W",1,"NW","NW","Top of Well Casing",,"","","","","","","","","","AODE6815",11/23/2011 2:53:37 PM,40606198
"AO#DE6815-PZ-10","AO#DE6815-PZ-10","Land","Approximately 1891 feet south of the center of the site.",,"Y","","","WA","","Clallam","Elwah-Dungeness","Southwest Regional Office",6,24,"",,,48.1149010264597,-123.402493636262,"Discrete monitoring point","+/- 0.1 ft (0.03 m)","Computer map - GIS-based","Not Applicable",30,"N",6,"W",1,"NW","NW","Top of Well Casing",,"","","","","","","","","","AODE6815",11/23/2011 2:53:49 PM,6170705
"AO#DE6815-PZ-11","AO#DE6815-PZ-11","Land","Approximately 2281 feet south of the center of the site.",,"Y","","","WA","","Clallam","Elwah-Dungeness","Southwest Regional Office",6,24,"",,,48.1137378630409,-123.403992275966,"Discrete monitoring point","+/- 0.1 ft (0.03 m)","Computer map - GIS-based","Not Applicable",30,"N",6,"W",1,"NW","NW","Top of Well Casing",,"","","","","","","","","","AODE6815",11/23/2011 2:53:49 PM,67028019
"AO#DE6815-PZ-12","AO#DE6815-PZ-12","Land","Approximately 2411 feet south of the center of the site.",,"Y","","","WA","","Clallam","Elwah-Dungeness","Southwest Regional Office",6,24,"",,,48.1131521710365,-123.405110366706,"Discrete monitoring point","+/- 0.1 ft (0.03 m)","Computer map - GIS-based","Not Applicable",30,"N",6,"W",1,"NW","NW","Top of Well Casing",,"","","","","","","","","","AODE6815",11/23/2011 2:53:50 PM,55086629
"AO#DE6815-PZ-2","AO#DE6815-PZ-2","Land","Approximately 1570 feet southwest of the center of the site.",,"Y","","","WA","","Clallam","Elwah-Dungeness","Southwest Regional Office",6,24,"",,,48.11685863182,-123.409631494595,"Discrete monitoring point","+/- 0.1 ft (0.03 m)","Computer map - GIS-based","Not Applicable",30,"N",6,"W",1,"SE","NE","Top of Well Casing",,"","","","","","","","","","AODE6815",11/23/2011 2:53:51 PM,84643543
"AO#DE6815-PZ-3","AO#DE6815-PZ-3","Land","Approximately 1169 feet southwest of the center of the site.",,"Y","","","WA","","Clallam","Elwah-Dungeness","Southwest Regional Office",6,24,"",,,48.117744846203,-123.408587321224,"Discrete monitoring point","+/- 0.1 ft (0.03 m)","Computer map - GIS-based","Not Applicable",30,"N",6,"W",1,"NW","NW","Top of Well Casing",,"","","","","","","","","","AODE6815",11/23/2011 2:53:51 PM,20401086
"AO#DE6815-PZ-4","AO#DE6815-PZ-4","Land","Approximately 1521 feet southwest of the center of the site.",,"Y","","","WA","","Clallam","Elwah-Dungeness","Southwest Regional Office",6,24,"",,,48.1163254816735,-123.408265179596,"Discrete monitoring point","+/- 0.1 ft (0.03 m)","Computer map - GIS-based","Not Applicable",30,"N",6,"W",1,"NW","NW","Top of Well Casing",,"","","","","","","","","","AODE6815",11/23/2011 2:53:52 PM,39584456
"AO#DE6815-PZ-5","AO#DE6815-PZ-5","Land","Approximately 1732 feet south of the center of the site.",,"Y","","","WA","","Clallam","Elwah-Dungeness","Southwest Regional Office",6,24,"",,,48.1151519032865,-123.406083122909,"Discrete monitoring point","+/- 0.1 ft (0.03 m)","Computer map - GIS-based","Not Applicable",30,"N",6,"W",1,"NW","NW","Top of Well Casing",,"","","","","","","","","","AODE6815",11/23/2011 2:53:53 PM,813421
"AO#DE6815-PZ-6","AO#DE6815-PZ-6","Land","Approximately 2302 feet south of the center of the site.",,"Y","","","WA","","Clallam","Elwah-Dungeness","Southwest Regional Office",6,24,"",,,48.1140201348009,-123.406966178167,"Discrete monitoring point","+/- 0.1 ft (0.03 m)","Computer map - GIS-based","Not Applicable",30,"N",6,"W",1,"NW","NW","Top of Well Casing",,"","","","","","","","","","AODE6815",11/23/2011 2:53:53 PM,60780779
"AO#DE6815-PZ-7","AO#DE6815-PZ-7","Land","Approximately 1997 feet south of the center of the site.",,"Y","","","WA","","Clallam","Elwah-Dungeness","Southwest Regional Office",6,24,"",,,48.114572005107,-123.405272725368,"Discrete monitoring point","+/- 0.1 ft (0.03 m)","Computer map - GIS-based","Not Applicable",30,"N",6,"W",1,"NW","NW","Top of Well Casing",,"","","","","","","","","","AODE6815",11/23/2011 2:53:54 PM,70079986
"AO#DE6815-PZ-9","AO#DE6815-PZ-9","Land","Approximately 1738 feet south of the center of the site.",,"Y","","","WA","","Clallam","Elwah-Dungeness","Southwest Regional Office",6,24,"",,,48.1155484615702,-123.402513523024,"Discrete monitoring point","+/- 0.1 ft (0.03 m)","Computer map - GIS-based","Not Applicable",30,"N",6,"W",1,"NW","NW","Top of Well Casing",,"","","","","","","","","","AODE6815",11/23/2011 2:53:55 PM,10492898
"AODE8462-MW-13A","AODE8462 MW-13A","Land","Drive toward the gate (east) on the SE corner of the perimeter road. Turn south. Well is on the right.",,"Y","","","WA","","Kitsap","Kitsap","Northwest Regional Office",6,35,"",,,47.4993537165746,-122.77967450293,"Discrete monitoring point","+/- 0.1 ft (0.03 m)","Survey - conventional","",23,"N",1,"W",10,"NE","SE","",,"","","","","","","","","","AODE8462",10/17/2011 11:13:22 AM,14667465
"AODE8462-MW-13B","AODE8462 MW-13B","Land","Drive toward the gate (east) on the SE corner of the perimeter road. Turn south. Well is on the right.",,"Y","","","WA","","Kitsap","Kitsap","Northwest Regional Office",6,35,"",,,47.49932631043,-122.779673479895,"Discrete monitoring point","+/- 0.1 ft (0.03 m)","Survey - conventional","",23,"N",1,"W",10,"SE","NE","",,"","","","","","","","","","AODE8462",10/17/2011 11:13:24 AM,21049306
"AODE8462-MW-15R","AODE8462 MW-15R","Land","Northeast of logged area perimeter, follow road to termination, well located over the banked end of road.",,"Y","","","WA","","Kitsap","Kitsap","Northwest Regional Office",6,35,"",,,47.5038216300428,-122.786459232028,"Discrete monitoring point","+/- 0.1 ft (0.03 m)","Survey - conventional","",23,"N",1,"W",10,"NE","NW","",,"","","","","","","","","","AODE8462",10/17/2011 11:13:25 AM,94836118
"AODE8462-MW-16","AODE8462 MW-16","Land","Concrete pad directly to the SW of well. Access by road on the east side of pad.",,"Y","","","WA","","Kitsap","Kitsap","Northwest Regional Office",6,35,"",,,47.5064006506873,-122.779922049897,"Discrete monitoring point","+/- 0.1 ft (0.03 m)","Survey - conventional","",23,"N",1,"W",10,"NE","NE","",,"","","","","","","","","","AODE8462",10/17/2011 11:13:26 AM,65433291
"AODE8462-MW-19C","AODE8462 MW-19C","Land","West side of guard rail.",,"Y","","","WA","","Kitsap","Kitsap","Northwest Regional Office",6,35,"",,,47.4999781782798,-122.789088638239,"Discrete monitoring point","+/- 0.1 ft (0.03 m)","Survey - conventional","",23,"N",1,"W",10,"","","",,"","","","","","","","","","AODE8462",10/17/2011 11:13:27 AM,39738102
"AODE8462-MW-20","AODE8462 MW-20","Land","Located just before the gate into the leachate pond area on the north side of the perimeter raod in a large clump of blackberries. Well is a ground level.",,"Y","","","WA","","Kitsap","Kitsap","Northwest Regional Office",6,35,"",,,47.5008850814492,-122.788974056182,"Discrete monitoring point","+/- 0.1 ft (0.03 m)","Survey - conventional","",23,"N",1,"W",10,"NE","SW","",,"","","","","","","","","","AODE8462",10/17/2011 11:13:27 AM,86889215
"AODE8462-MW-23A","AODE8462 MW-23A","Land","Access road contours along below the perimeter road. Access road branches from perimeter road west of MW-24. Must be looking west to see this road. Often very overgrown with blackberries.",,"Y","","","WA","","Kitsap","Kitsap","Northwest Regional Office",6,35,"",,,47.5026987912388,-122.784904283587,"Discrete monitoring point","+/- 0.1 ft (0.03 m)","Survey - conventional","",23,"N",1,"W",10,"NE","","",,"","","","","","","","","","AODE8462",10/17/2011 11:13:28 AM,98039076
"AODE8462-MW-24","AODE8462 MW-24","Land","In manhole on perimeter road.",,"Y","","","WA","","Kitsap","Kitsap","Northwest Regional Office",6,35,"",,,47.5035671782239,-122.78373036248,"Discrete monitoring point","+/- 0.1 ft (0.03 m)","Survey - conventional","",23,"N",1,"W",10,"NE","","",,"","","","","","","","","","AODE8462",10/17/2011 11:13:29 AM,97394532
"AODE8462-MW-29A","AODE8462 MW-29A","Land","On the western nose of the perimeter road.",,"Y","","","WA","","Kitsap","Kitsap","Northwest Regional Office",6,35,"",,,47.5000528059055,-122.792751192077,"Discrete monitoring point","+/- 0.1 ft (0.03 m)","Survey - conventional","",23,"N",1,"W",10,"NW","SE","",,"","","","","","","","","","AODE8462",10/17/2011 11:13:30 AM,23203989
"AODE8462-MW-2B1","AODE8462 MW-2B1","Land","North side of the start of the logged area perimter road, as it branches from main perimeter road.",,"Y","","","WA","","Kitsap","Kitsap","Northwest Regional Office",6,35,"",,,47.5019661524722,-122.787064186182,"Discrete monitoring point","+/- 0.1 ft (0.03 m)","Survey - conventional","",23,"N",1,"W",10,"NE","SW","",,"","","","","","","","","","AODE8462",10/17/2011 11:13:31 AM,22694620
"AODE8462-MW-32","AODE8462 MW-32","Land","Drive around the nose of the perimeter road, on the north side. Access road branches NE. Well often is surrounded with some water",,"Y","","","WA","","Kitsap","Kitsap","Northwest Regional Office",6,35,"",,,47.5009994261085,-122.791706577678,"Discrete monitoring point","+/- 0.1 ft (0.03 m)","Survey - conventional","",23,"N",1,"W",10,"NW","SE","",,"","","","","","","","","","AODE8462",10/17/2011 11:13:31 AM,69886104
"AODE8462-MW-33A","AODE8462 MW-33A","Land","Access through private property.",,"Y","","","WA","","Kitsap","Kitsap","Northwest Regional Office",6,35,"",,,47.5020302748777,-122.794789329822,"Discrete monitoring point","+/- 0.1 ft (0.03 m)","Survey - conventional","",23,"N",1,"W",10,"NW","","",,"","","","","","","","","","AODE8462",10/17/2011 11:13:32 AM,41861797
"AODE8462-MW-33C","AODE8462 MW-33C","Land","Access through private property.",,"Y","","","WA","","Kitsap","Kitsap","Northwest Regional Office",6,35,"",,,47.5019754628604,-122.794787267761,"Discrete monitoring point","+/- 0.1 ft (0.03 m)","Survey - conventional","",23,"N",1,"W",10,"NW","","",,"","","","","","","","","","AODE8462",10/17/2011 11:13:33 AM,67770723
"AODE8462-MW-34A","AODE8462 MW-34A","Land","West of logged area perimeter.",,"Y","","","WA","","Kitsap","Kitsap","Northwest Regional Office",6,35,"",,,47.5023588906481,-122.789567786596,"Discrete monitoring point","+/- 0.1 ft (0.03 m)","Survey - conventional","",23,"N",1,"W",10,"NE","SW","",,"","","","","","","","","","AODE8462",10/17/2011 11:13:34 AM,44064052
"AODE8462-MW-34C","AODE8462 MW-34C","Land","West of logged area perimeter.",,"Y","","","WA","","Kitsap","Kitsap","Northwest Regional Office",6,35,"",,,47.5023598759243,-122.789510599455,"Discrete monitoring point","+/- 0.1 ft (0.03 m)","Survey - conventional","",23,"N",1,"W",10,"NE","SW","",,"","","","","","","","","","AODE8462",10/17/2011 11:13:35 AM,34271500
"AODE8462-MW-35","AODE8462 MW-35","Land","This well is outside the property. Turn left after the railroad tracks (N side of tracks) just before site entrance. Drive along dirt road headed south. Well is before the looped turn-around on the east side of the dirt road in a scotchbroom patch.",,"Y","","","WA","","Kitsap","Kitsap","Northwest Regional Office",6,35,"",,,47.5012573382218,-122.778064092033,"Discrete monitoring point","+/- 0.1 ft (0.03 m)","Survey - conventional","",23,"N",1,"W",11,"NW","SW","",,"","","","","","","","","","AODE8462",10/17/2011 11:13:36 AM,75994771
"AODE8462-MW-36a","AODE8462 MW-36a","Land","SW of leachate pond, north of perimeter road.",,"Y","","","WA","","Kitsap","Kitsap","Northwest Regional Office",6,35,"",,,47.5033539541771,-122.789582580743,"Discrete monitoring point","+/- 0.1 ft (0.03 m)","Survey - conventional","",23,"N",1,"W",10,"NE","NW","",,"","","","","","","","","","AODE8462",10/17/2011 11:13:41 AM,67530739
